id,external_id,uId,questionId,program,domain,domain_desc,skill_cd,skill_desc,difficulty,type,stimulus,stem,answer,correct_letters,choices_text,rationale
031d354d-96ee-46e5-b453-c0be0ad459d5,031d354d-96ee-46e5-b453-c0be0ad459d5,031396b7-871c-42af-98bc-103fd62d2d92,4becad44,SAT,H,Algebra,H.D.,Systems of two linear equations in two variables,H,mcq,,3 x equals 36 y minus 45 One of the two equations in a system of linear equations is given. The system has no solution. Which equation could be the second equation in this system?,,B,A. x equals 4 y | B. one third x equals 4 y | C. x equals 12 y minus 15 | D. one third x equals 12 y minus 15,"Choice B is correct. A system of two linear equations in two variables, x and y , has no solution when the lines in the xy -plane representing the equations are parallel and distinct. Two lines are parallel and distinct if their slopes are the same and their y -intercepts are different. The slope of the graph of the given equation, 3 x equals 36 y minus 45 , in the xy -plane can be found by rewriting the equation in the form y equals m x plus b , where m is the slope of the graph and left parenthesis 0 comma b right parenthesis is the y -intercept. Adding 45 to each side of the given equation yields 3 x plus 45 equals 36 y . Dividing each side of this equation by 36 yields one twelfth x plus five fourths equals y , or y equals one twelfth x plus five fourths . It follows that the slope of the graph of the given equation is one twelfth and the y -intercept is left parenthesis 0 comma five fourths right parenthesis . Therefore, the graph of the second equation in the system must also have a slope of one twelfth , but must not have a y -intercept of left parenthesis 0 comma five fourths right parenthesis . Multiplying each side of the equation given in choice B by one fourth yields one twelfth x equals y , or y equals one twelfth x . It follows that the graph representing the equation in choice B has a slope of one twelfth and a y -intercept of left parenthesis 0 comma 0 right parenthesis . Since the slopes of the graphs of the two equations are equal and the y -intercepts of the graphs of the two equations are different, the equation in choice B could be the second equation in the system. Choice A is incorrect. This equation can be rewritten as y equals one fourth x . It follows that the graph of this equation has a slope of one fourth , so the system consisting of this equation and the given equation has exactly one solution, rather than no solution. Choice C is incorrect. This equation can be rewritten as y equals one twelfth x plus five fourths . It follows that the graph of this equation has a slope of one twelfth and a y -intercept of left parenthesis 0 comma five fourths right parenthesis , so the system consisting of this equation and the given equation has infinitely many solutions, rather than no solution. Choice D is incorrect. This equation can be rewritten as y equals one thirty sixth x plus five fourths . It follows that the graph of this equation has a slope of one thirty sixth , so the system consisting of this equation and the given equation has exactly one solution, rather than no solution."
31182667-4cd9-4dea-af99-85f88f84bfa1,31182667-4cd9-4dea-af99-85f88f84bfa1,05cfb948-90af-4646-b5fa-e62999f0b92e,520c8177,SAT,H,Algebra,H.B.,Linear functions,E,mcq,,"A veterinarian recommends that each day a certain rabbit should eat 25 calories per pound of the rabbit’s weight, plus an additional 11 calories. Which equation represents this situation, where c is the total number of calories the veterinarian recommends the rabbit should eat each day if the rabbit’s weight is x pounds?",,D,A. c equals 25 x | B. c equals 36 x | C. c equals 11 x plus 25 | D. c equals 25 x plus 11,"Choice D is correct. It’s given that a veterinarian recommends that each day the rabbit should eat 25 calories per pound of the rabbit’s weight, plus an additional 11 calories. If the rabbit’s weight is x pounds, then multiplying 25 calories per pound by the rabbit’s weight, x pounds, yields 25 x calories. Adding the additional 11 calories that the rabbit should eat each day yields 25 x plus 11 calories. It’s given that c is the total number of calories the veterinarian recommends the rabbit should eat each day if the rabbit’s weight is x pounds. Therefore, this situation can be represented by the equation c equals 25 x plus 11 . Choice A is incorrect. This equation represents a situation where a veterinarian recommends that each day the rabbit should eat 25 calories per pound of the rabbit’s weight. Choice B is incorrect. This equation represents a situation where a veterinarian recommends that each day the rabbit should eat 25 plus 11 , or 36 , calories per pound of the rabbit’s weight. Choice C is incorrect. This equation represents a situation where a veterinarian recommends that each day the rabbit should eat 11 calories per pound of the rabbit’s weight, plus an additional 25 calories."
07aee0d5-9ae6-4612-bbac-cad96d3eb3dd,07aee0d5-9ae6-4612-bbac-cad96d3eb3dd,06868720-2332-4e01-b188-4f2342bc60a9,88e13c8c,SAT,H,Algebra,H.B.,Linear functions,E,mcq,,"The total cost f left parenthesis x right parenthesis , in dollars, to lease a car for 36 months from a particular car dealership is given by f left parenthesis x right parenthesis equals 36 x plus 1,000 , where x is the monthly payment, in dollars. What is the total cost to lease a car when the monthly payment is dollar sign 400 ?",,C,"A. dollar sign 13,400 | B. dollar sign 13,000 | C. dollar sign 15,400 | D. dollar sign 37,400","Choice C is correct. It's given that f left parenthesis x right parenthesis is the total cost, in dollars, to lease a car from this dealership with a monthly payment of x dollars. Therefore, the total cost, in dollars, to lease the car when the monthly payment is dollar sign 400 is represented by the value of f left parenthesis x right parenthesis when x equals 400 . Substituting 400 for x in the equation f left parenthesis x right parenthesis equals 36 x plus 1,000 yields f left parenthesis 400 right parenthesis equals 36 left parenthesis 400 right parenthesis plus 1,000 , or f left parenthesis 400 right parenthesis equals 15,400 . Thus, when the monthly payment is dollar sign 400 , the total cost to lease a car is dollar sign 15,400 . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
2b8c0dff-e373-422a-a150-3f281e461330,2b8c0dff-e373-422a-a150-3f281e461330,073a7cc4-78c4-4f0c-939a-e02b0aa4e30d,00723d16,SAT,H,Algebra,H.C.,Linear equations in two variables,H,spr,,Line script l is defined by 3 y plus 12 x equals 5 . Line n is perpendicular to line script l in the xy -plane. What is the slope of line n ?,0.25,,,"The correct answer is one fourth . For an equation in slope-intercept form y equals m x plus b , m represents the slope of the line in the xy -plane defined by this equation. It's given that line script l is defined by 3 y plus 12 x equals 5 . Subtracting 12 x from both sides of this equation yields 3 y equals minus 12 x plus 5 . Dividing both sides of this equation by 3 yields y equals minus StartFraction 12 Over 3 EndFraction x plus five thirds , or y equals minus 4 x plus five thirds . Thus, the slope of line script l in the xy -plane is negative 4 . Since line n is perpendicular to line script l in the xy -plane, the slope of line n is the negative reciprocal of the slope of line script l . The negative reciprocal of negative 4 is minus StartFraction 1 Over left parenthesis negative 4 right parenthesis EndFraction equals one fourth . Note that 1/4 and .25 are examples of ways to enter a correct answer."
5c09d547-9da9-4b9a-a436-ddc8c0c70764,5c09d547-9da9-4b9a-a436-ddc8c0c70764,0752e3f1-5acc-45cf-883e-5a93989a9531,ff501705,SAT,H,Algebra,H.D.,Systems of two linear equations in two variables,H,spr,,"three halves y minus one fourth x equals two thirds minus three halves y one half x plus three halves equals p y plus nine halves In the given system of equations, p is a constant. If the system has no solution, what is the value of p ?",6,,,"The correct answer is 6 . A system of two linear equations in two variables, x and y , has no solution if the lines represented by the equations in the xy -plane are parallel and distinct. Lines represented by equations in standard form, upper A x plus upper B y equals upper C and upper D x plus upper E y equals upper F , are parallel if the coefficients for x and y in one equation are proportional to the corresponding coefficients in the other equation, meaning StartFraction upper D Over upper A EndFraction equals StartFraction upper E Over upper B EndFraction ; and the lines are distinct if the constants are not proportional, meaning StartFraction upper F Over upper C EndFraction is not equal to StartFraction upper D Over upper A EndFraction or StartFraction upper E Over upper B EndFraction . The first equation in the given system is three halves y minus one fourth x equals two thirds minus three halves y . Multiplying each side of this equation by 12 yields 18 y minus 3 x equals 8 minus 18 y . Adding 18 y to each side of this equation yields 36 y minus 3 x equals 8 , or minus 3 x plus 36 y equals 8 . The second equation in the given system is one half x plus three halves equals p y plus nine halves . Multiplying each side of this equation by 2 yields x plus 3 equals 2 p y plus 9 . Subtracting 2 p y from each side of this equation yields x plus 3 minus 2 p y equals 9 . Subtracting 3 from each side of this equation yields x minus 2 p y equals 6 . Therefore, the two equations in the given system, written in standard form, are minus 3 x plus 36 y equals 8 and x minus 2 p y equals 6 . As previously stated, if this system has no solution, the lines represented by the equations in the xy -plane are parallel and distinct, meaning the proportion StartFraction 1 Over negative 3 EndFraction equals StartFraction minus 2 p Over 36 EndFraction , or negative one third equals minus StartFraction p Over 18 EndFraction , is true and the proportion six eighths equals StartFraction 1 Over negative 3 EndFraction is not true. The proportion six eighths equals StartFraction 1 Over negative 3 EndFraction is not true. Multiplying each side of the true proportion, negative one third equals minus StartFraction p Over 18 EndFraction , by negative 18 yields 6 equals p . Therefore, if the system has no solution, then the value of p is 6 ."
1a8089dd-7f49-40bb-9cf4-9d9040daa84f,1a8089dd-7f49-40bb-9cf4-9d9040daa84f,085f9e1d-b449-454e-9e38-6224fda4717c,8c5e6702,SAT,H,Algebra,H.B.,Linear functions,H,mcq,,"A window repair specialist charges dollar sign 220 for the first two hours of repair plus an hourly fee for each additional hour. The total cost for 5 hours of repair is dollar sign 400 . Which function f gives the total cost, in dollars, for x hours of repair, where x greater than or equals 2 ?",,A,A. f left parenthesis x right parenthesis equals 60 x plus 100 | B. f left parenthesis x right parenthesis equals 60 x plus 220 | C. f left parenthesis x right parenthesis equals 80 x | D. f left parenthesis x right parenthesis equals 80 x plus 220,"Choice A is correct. It’s given that the window repair specialist charges dollar sign 220 for the first two hours of repair plus an hourly fee for each additional hour. Let n represent the hourly fee for each additional hour after the first two hours. Since it’s given that x is the number of hours of repair, it follows that the charge generated by the hourly fee after the first two hours can be represented by the expression n left parenthesis x minus 2 right parenthesis . Therefore, the total cost, in dollars, for x hours of repair is f left parenthesis x right parenthesis equals 220 plus n left parenthesis x minus 2 right parenthesis . It’s given that the total cost for 5 hours of repair is dollar sign 400 . Substituting 5 for x and 400 for f left parenthesis x right parenthesis into the equation f left parenthesis x right parenthesis equals 220 plus n left parenthesis x minus 2 right parenthesis yields 400 equals 220 plus n left parenthesis 5 minus 2 right parenthesis , or 400 equals 220 plus 3 n . Subtracting 220 from both sides of this equation yields 180 equals 3 n . Dividing both sides of this equation by 3 yields n equals 60 . Substituting 60 for n in the equation f left parenthesis x right parenthesis equals 220 plus n left parenthesis x minus 2 right parenthesis yields f left parenthesis x right parenthesis equals 220 plus 60 left parenthesis x minus 2 right parenthesis , which is equivalent to f left parenthesis x right parenthesis equals 220 plus 60 x minus 120 , or f left parenthesis x right parenthesis equals 60 x plus 100 . Therefore, the total cost, in dollars, for x hours of repair is f left parenthesis x right parenthesis equals 60 x plus 100 . Choice B is incorrect. This function represents the total cost, in dollars, for x hours of repair where the specialist charges dollar sign 340 , rather than dollar sign 220 , for the first two hours of repair. Choice C is incorrect. This function represents the total cost, in dollars, for x hours of repair where the specialist charges dollar sign 160 , rather than dollar sign 220 , for the first two hours of repair, and an hourly fee of dollar sign 80 , rather than dollar sign 60 , after the first two hours. Choice D is incorrect. This function represents the total cost, in dollars, for x hours of repair where the specialist charges dollar sign 380 , rather than dollar sign 220 , for the first two hours of repair, and an hourly fee of dollar sign 80 , rather than dollar sign 60 , after the first two hours."
77e2c729-a66a-47de-9258-130399ad202e,77e2c729-a66a-47de-9258-130399ad202e,08ae0f01-75f8-491a-9958-ba37830d42e1,548a4929,SAT,H,Algebra,H.B.,Linear functions,M,mcq,,"The function h is defined by h left parenthesis x right parenthesis equals 4 x plus 28 . The graph of y equals h left parenthesis x right parenthesis in the xy -plane has an x -intercept at left parenthesis a comma 0 right parenthesis and a y -intercept at left parenthesis 0 comma b right parenthesis , where a and b are constants. What is the value of a plus b ?",,A,A. 21 | B. 28 | C. 32 | D. 35,"Choice A is correct. The x -intercept of a graph in the xy -plane is the point on the graph where y equals 0 . It's given that function h is defined by h left parenthesis x right parenthesis equals 4 x plus 28 . Therefore, the equation representing the graph of y equals h left parenthesis x right parenthesis is y equals 4 x plus 28 . Substituting 0 for y in the equation y equals 4 x plus 28 yields 0 equals 4 x plus 28 . Subtracting 28 from both sides of this equation yields negative 28 equals 4 x . Dividing both sides of this equation by 4 yields negative 7 equals x . Therefore, the x -intercept of the graph of y equals h left parenthesis x right parenthesis in the xy -plane is left parenthesis negative 7 comma 0 right parenthesis . It's given that the x -intercept of the graph of y equals h left parenthesis x right parenthesis is left parenthesis a comma 0 right parenthesis . Therefore, a equals negative 7 . The y -intercept of a graph in the xy -plane is the point on the graph where x equals 0 . Substituting 0 for x in the equation y equals 4 x plus 28 yields y equals 4 left parenthesis 0 right parenthesis plus 28 , or y equals 28 . Therefore, the y -intercept of the graph of y equals h left parenthesis x right parenthesis in the xy -plane is left parenthesis 0 comma 28 right parenthesis . It's given that the y -intercept of the graph of y equals h left parenthesis x right parenthesis is left parenthesis 0 comma b right parenthesis . Therefore, b equals 28 . If a equals negative 7 and b equals 28 , then the value of a plus b is negative 7 plus 28 , or 21 . Choice B is incorrect. This is the value of b , not a plus b . Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect. This is the value of negative a plus b , not a plus b ."
85789084-6a50-4310-ae89-d2067332bac0,85789084-6a50-4310-ae89-d2067332bac0,08f47836-a6e6-47c9-95a1-ba43231a4707,0adbe034,SAT,H,Algebra,H.A.,Linear equations in one variable,E,mcq,,"If 4 x minus 28 equals negative 24 , what is the value of x minus 7 ?",,C,A. negative 24 | B. negative 22 | C. negative 6 | D. negative 1,"Choice C is correct. Dividing all terms in the given equation by 4 yields StartFraction 4 x Over 4 EndFraction minus StartFraction 28 Over 4 EndFraction equals negative StartFraction 24 Over 4 EndFraction , or x minus 7 equals negative 6 . Therefore, the value of x minus 7 is negative 6 . Choice A is incorrect. This is the value of 4 x minus 28 , not x minus 7 . Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
7e535b93-6192-4963-87af-547e39bbdfcf,7e535b93-6192-4963-87af-547e39bbdfcf,09398c0c-b40b-4309-9ea8-a451e1342d9d,9bbce683,SAT,H,Algebra,H.C.,Linear equations in two variables,H,mcq,,"x y 18 130 23 160 26 178 For line h , the table shows three values of x and their corresponding values of y . Line k is the result of translating line h down 5 units in the xy -plane. What is the x -intercept of line k ?",,D,A. left parenthesis negative StartFraction 26 Over 3 EndFraction comma 0 right parenthesis | B. left parenthesis negative nine halves comma 0 right parenthesis | C. left parenthesis negative StartFraction 11 Over 3 EndFraction comma 0 right parenthesis | D. left parenthesis negative StartFraction 17 Over 6 EndFraction comma 0 right parenthesis,"Choice D is correct. The equation of line h can be written in slope-intercept form y equals m x plus b , where m is the slope of the line and left parenthesis 0 comma b right parenthesis is the y -intercept of the line. It’s given that line h contains the points left parenthesis 18 comma 130 right parenthesis , left parenthesis 23 comma 160 right parenthesis , and left parenthesis 26 comma 178 right parenthesis . Therefore, its slope m can be found as StartFraction 160 minus 130 Over 23 minus 18 EndFraction , or 6 . Substituting 6 for m in the equation y equals m x plus b yields y equals 6 x plus b . Substituting 130 for y and 18 for x in this equation yields 130 equals 6 left parenthesis 18 right parenthesis plus b , or 130 equals 108 plus b . Subtracting 108 from both sides of this equation yields 22 equals b . Substituting 22 for b in y equals 6 x plus b yields y equals 6 x plus 22 . Since line k is the result of translating line h down 5 units, an equation of line k is y equals 6 x plus 22 minus 5 , or y equals 6 x plus 17 . Substituting 0 for y in this equation yields 0 equals 6 x plus 17 . Solving this equation for x yields x equals negative StartFraction 17 Over 6 EndFraction . Therefore, the x -intercept of line k is left parenthesis negative StartFraction 17 Over 6 EndFraction comma 0 right parenthesis . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors."
b09c918e-97c2-4a8b-9406-9ed217790fb4,b09c918e-97c2-4a8b-9406-9ed217790fb4,0ae4a5b9-38d9-4e10-a06f-c3eb054f26ee,e25f0807,SAT,H,Algebra,H.B.,Linear functions,H,spr,,x y negative 12 negative 45 6 45 The table shows two values of x and their corresponding values of y . The graph of the linear equation representing this relationship passes through the point left parenthesis one fourth comma a right parenthesis . What is the value of a ?,16.25,,,"The correct answer is StartFraction 65 Over 4 EndFraction . The linear relationship between x and y can be represented by the equation y equals m x plus b , where m and b are constants. It's given in the table that when x equals negative 12 , y equals negative 45 . Substituting negative 12 for x and negative 45 for y in the equation y equals m x plus b yields negative 45 equals minus 12 m plus b , which can be rewritten as negative 45 plus 12 m equals b . It's also given in the table that when x equals 6 , y equals 45 . Substituting 6 for x and 45 for y in the equation y equals m x plus b yields 45 equals 6 m plus b , which can be rewritten as 45 minus 6 m equals b . Substituting negative 45 plus 12 m for b in this equation yields 45 minus 6 m equals negative 45 plus 12 m . Adding 6 m to both sides of this equation yields 45 equals negative 45 plus 18 m . Adding 45 to both sides of this equation yields 90 equals 18 m . Dividing both sides of this equation by 18 yields 5 equals m , or m equals 5 . Substituting 5 for m , negative 12 for x , and negative 45 for y in the equation y equals m x plus b yields negative 45 equals 5 left parenthesis negative 12 right parenthesis plus b , or negative 45 equals negative 60 plus b . Adding 60 to both sides of this equation yields 15 equals b . Therefore, m equals 5 and b equals 15 . Substituting 5 for m and 15 for b in the equation y equals m x plus b yields y equals 5 x plus 15 . Thus, the equation y equals 5 x plus 15 represents the linear relationship between x and y . It’s also given that the graph of the linear equation representing this relationship passes through the point left parenthesis one fourth comma a right parenthesis . Substituting one fourth for x and a for y in the equation y equals 5 x plus 15 yields a equals 5 left parenthesis one fourth right parenthesis plus 15 , which is equivalent to a equals five fourths plus 15 , or a equals StartFraction 65 Over 4 EndFraction . Note that 65/4 and 16.25 are examples of ways to enter a correct answer."
d4043654-05ea-4067-80ff-0c1687134c44,d4043654-05ea-4067-80ff-0c1687134c44,0b746561-2736-4f1e-abf9-351fea4e81f6,686b7244,SAT,H,Algebra,H.C.,Linear equations in two variables,H,spr,,"A certain apprentice has enrolled in 85 hours of training courses. The equation 10 x plus 15 y equals 85 represents this situation, where x is the number of on-site training courses and y is the number of online training courses this apprentice has enrolled in. How many more hours does each online training course take than each on-site training course?",5,,,"The correct answer is 5 . It's given that the equation 10 x plus 15 y equals 85 represents the situation, where x is the number of on-site training courses, y is the number of online training courses, and 85 is the total number of hours of training courses the apprentice has enrolled in. Therefore, 10 x represents the number of hours the apprentice has enrolled in on-site training courses, and 15 y represents the number of hours the apprentice has enrolled in online training courses. Since x is the number of on-site training courses and y is the number of online training courses the apprentice has enrolled in, 10 is the number of hours each on-site course takes and 15 is the number of hours each online course takes. Subtracting these numbers gives 15 minus 10 , or 5 more hours each online training course takes than each on-site training course."
84994068-0631-49ef-ae80-b174172efcd3,84994068-0631-49ef-ae80-b174172efcd3,0bdc0946-eaa9-4638-b4f9-af8dcbe74267,3a3b95df,SAT,H,Algebra,H.B.,Linear functions,E,mcq,,"d equals 16 minus StartFraction x Over 30 EndFraction The equation shown gives the estimated amount of diesel d , in gallons, that remains in the gas tank of a truck after being driven x miles, where 0 less than or equals x less than or equals 480 . What is the estimated amount of diesel, in gallons, that remains in the gas tank of the truck when x equals 300 ?",,B,A. 0 | B. 6 | C. 14 | D. 16,"Choice B is correct. It’s given that the equation d equals 16 minus StartFraction x Over 30 EndFraction gives the estimated amount of diesel d , in gallons, that remains in the gas tank of the truck after being driven x miles. Substituting 300 for x in the given equation yields d equals 16 minus StartFraction 300 Over 30 EndFraction , which is equivalent to d equals 16 minus 10 , or d equals 6 . Therefore, the estimated amount of diesel that remains in the gas tank of the truck when x equals 300 is 6 gallons. Choice A is incorrect. This is the estimated amount of diesel, in gallons, that will remain in the gas tank of the truck when x equals 480 , not when x equals 300 . Choice C is incorrect. This is the estimated amount of diesel, in gallons, that will remain in the gas tank of the truck when x equals 60 , not when x equals 300 . Choice D is incorrect. This is the estimated amount of diesel, in gallons, that will remain in the gas tank of the truck when x equals 0 , not when x equals 300 ."
ab4fb25b-f569-45af-8536-c3264af6ff16,ab4fb25b-f569-45af-8536-c3264af6ff16,0be320c1-3d9b-488f-8c82-2f224af71d5a,1b1deebe,SAT,H,Algebra,H.D.,Systems of two linear equations in two variables,H,mcq,,"a x plus b y equals 72 6 x plus 2 b y equals 56 In the given system of equations, a and b are constants. The graphs of these equations in the xy -plane intersect at the point left parenthesis 4 comma y right parenthesis . What is the value of a ?",,D,A. 3 | B. 4 | C. 6 | D. 14,"Choice D is correct. It’s given that the graphs of the given system of equations intersect at the point left parenthesis 4 comma y right parenthesis . Therefore, left parenthesis 4 comma y right parenthesis is the solution to the given system. Multiplying the first equation in the given system by negative 2 yields minus 2 a x minus 2 b y equals negative 144 . Adding this equation to the second equation in the system yields left parenthesis minus 2 a plus 6 right parenthesis x plus left parenthesis minus 2 b plus 2 b right parenthesis y equals left parenthesis negative 144 plus 56 right parenthesis , or left parenthesis minus 2 a plus 6 right parenthesis x equals negative 88 . Since left parenthesis 4 comma y right parenthesis is the solution to the system, the value of a can be found by substituting 4 for x in this equation, which yields left parenthesis minus 2 a plus 6 right parenthesis left parenthesis 4 right parenthesis equals negative 88 . Dividing both sides of this equation by 4 yields minus 2 a plus 6 equals negative 22 . Subtracting 6 from both sides of this equation yields minus 2 a equals negative 28 . Dividing both sides of this equation by negative 2 yields a equals 14 . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors."
0b8822c0-8322-4969-8780-d3d067076d46,0b8822c0-8322-4969-8780-d3d067076d46,0cfcbba4-6b23-45e4-90d4-d9ed3a4e5352,ee846db7,SAT,H,Algebra,H.C.,Linear equations in two variables,E,mcq,,"A store sells two different-sized containers of a certain Greek yogurt. The store’s sales of this Greek yogurt totaled 1,277.94 dollars last month. The equation 5.48 x plus 7.30 y equals 1,277.94 represents this situation, where x is the number of smaller containers sold and y is the number of larger containers sold. According to the equation, which of the following represents the price, in dollars, of each smaller container?",,A,A. 5.48 | B. 7.30 y | C. 7.30 | D. 5.48 x,"Choice A is correct. It's given that the store's sales of a certain Greek yogurt totaled 1,277.94 dollars last month. It's also given that the equation 5.48 x plus 7.30 y equals 1,277.94 represents this situation, where x is the number of smaller containers sold and y is the number of larger containers sold. Since x represents the number of smaller containers of yogurt sold, the expression 5.48 x represents the total sales, in dollars, from smaller containers of yogurt. This means that x smaller containers of yogurt were sold at a price of 5.48 dollars each. Therefore, according to the equation, 5.48 represents the price, in dollars, of each smaller container. Choice B is incorrect. This expression represents the total sales, in dollars, from selling y larger containers of yogurt. Choice C is incorrect. This value represents the price, in dollars, of each larger container of yogurt. Choice D is incorrect. This expression represents the total sales, in dollars, from selling x smaller containers of yogurt."
